FPOGX,FPOGY,FPOGV,CX,CY
0.0,0.0,0.0,0.86875,0.54815
0.0,0.0,0.0,0.86198,0.54352
0.0,0.0,0.0,0.86198,0.54352
0.0,0.0,0.0,0.84948,0.54259
0.0,0.0,0.0,0.84948,0.54259
0.0,0.0,0.0,0.84948,0.54259
0.0,0.0,0.0,0.83125,0.55093
0.0,0.0,0.0,0.83125,0.55093
0.0,0.0,0.0,0.83125,0.55093
0.0,0.0,0.0,0.80625,0.56296
0.0,0.0,0.0,0.80625,0.56296
0.0,0.0,0.0,0.80625,0.56296
0.0,0.0,0.0,0.79375,0.5713
0.0,0.0,0.0,0.79375,0.5713
0.0,0.0,0.0,0.78854,0.5787
0.0,0.0,0.0,0.78854,0.5787
0.0,0.0,0.0,0.77552,0.58796
0.0,0.0,0.0,0.77552,0.58796
0.0,0.0,0.0,0.75625,0.60093
0.0,0.0,0.0,0.75625,0.60093
0.0,0.0,0.0,0.75625,0.60093
0.0,0.0,0.0,0.74063,0.61019
0.0,0.0,0.0,0.74063,0.61019
0.0,0.0,0.0,0.73438,0.61574
0.0,0.0,0.0,0.73438,0.61574
0.0,0.0,0.0,0.72865,0.61944
0.0,0.0,0.0,0.72865,0.61944
0.0,0.0,0.0,0.72865,0.61944
0.0,0.0,0.0,0.71927,0.63056
0.0,0.0,0.0,0.71927,0.63056
0.0,0.0,0.0,0.71198,0.64167
0.0,0.0,0.0,0.71198,0.64167
0.0,0.0,0.0,0.70208,0.65926
0.0,0.0,0.0,0.70208,0.65926
0.0,0.0,0.0,0.68854,0.67222
0.0,0.0,0.0,0.68854,0.67222
0.0,0.0,0.0,0.67813,0.68241
0.0,0.0,0.0,0.67813,0.68241
0.0,0.0,0.0,0.67813,0.68241
0.0,0.0,0.0,0.6724,0.69352
0.0,0.0,0.0,0.6724,0.69352
0.0,0.0,0.0,0.66667,0.70741
0.0,0.0,0.0,0.66667,0.70741
0.0,0.0,0.0,0.66198,0.71852
0.0,0.0,0.0,0.66198,0.71852
0.0,0.0,0.0,0.65625,0.73148
0.0,0.0,0.0,0.65625,0.73148
0.0,0.0,0.0,0.65625,0.73148
0.0,0.0,0.0,0.65573,0.73611
0.0,0.0,0.0,0.65573,0.73611
0.0,0.0,0.0,0.65573,0.73611
0.0,0.0,0.0,0.65573,0.73611
0.0,0.0,0.0,0.65521,0.74074
0.0,0.0,0.0,0.65521,0.74074
0.0,0.0,0.0,0.65521,0.74074
0.0,0.0,0.0,0.65469,0.74722
0.0,0.0,0.0,0.65469,0.74815
0.0,0.0,0.0,0.65469,0.74815
0.0,0.0,0.0,0.65469,0.74815
0.0,0.0,0.0,0.65469,0.74815
0.0,0.0,0.0,0.65469,0.74815
0.0,0.0,0.0,0.65521,0.74815
0.0,0.0,0.0,0.65521,0.74815
0.0,0.0,0.0,0.65677,0.74815
0.0,0.0,0.0,0.65677,0.74815
0.0,0.0,0.0,0.65677,0.74815
0.0,0.0,0.0,0.66094,0.75463
0.0,0.0,0.0,0.66094,0.75463
0.0,0.0,0.0,0.66094,0.75463
0.0,0.0,0.0,0.66094,0.75741
0.0,0.0,0.0,0.66094,0.75741
0.0,0.0,0.0,0.66146,0.76111
0.0,0.0,0.0,0.66146,0.76111
0.0,0.0,0.0,0.66354,0.76296
0.0,0.0,0.0,0.66354,0.76296
0.0,0.0,0.0,0.66354,0.76296
0.0,0.0,0.0,0.67135,0.76204
0.0,0.0,0.0,0.67135,0.76204
0.0,0.0,0.0,0.6776,0.76019
0.0,0.0,0.0,0.6776,0.76019
0.0,0.0,0.0,0.68646,0.75833
0.0,0.0,0.0,0.68646,0.75833
0.0,0.0,0.0,0.69219,0.75833
0.0,0.0,0.0,0.69219,0.75833
0.0,0.0,0.0,0.6974,0.75833
0.0,0.0,0.0,0.6974,0.75833
0.0,0.0,0.0,0.6974,0.75833
0.0,0.0,0.0,0.71094,0.76574
0.0,0.0,0.0,0.71094,0.76574
0.0,0.0,0.0,0.73073,0.76944
0.0,0.0,0.0,0.73073,0.76944
0.0,0.0,0.0,0.75208,0.76574
0.0,0.0,0.0,0.75208,0.76574
0.0,0.0,0.0,0.75208,0.76574
0.0,0.0,0.0,0.76719,0.75556
0.0,0.0,0.0,0.76719,0.75556
0.0,0.0,0.0,0.78021,0.73981
0.0,0.0,0.0,0.78021,0.73981
0.0,0.0,0.0,0.78698,0.73056
0.0,0.0,0.0,0.78698,0.73056
0.0,0.0,0.0,0.79531,0.72407
0.0,0.0,0.0,0.79531,0.72407
0.0,0.0,0.0,0.79531,0.72407
0.0,0.0,0.0,0.7974,0.72222
0.0,0.0,0.0,0.7974,0.72222
0.0,0.0,0.0,0.79844,0.72222
0.0,0.0,0.0,0.79844,0.72222
0.0,0.0,0.0,0.79896,0.72222
0.0,0.0,0.0,0.79896,0.72222
0.0,0.0,0.0,0.79896,0.72222
0.0,0.0,0.0,0.79896,0.72222
0.0,0.0,0.0,0.79896,0.72222
0.0,0.0,0.0,0.79896,0.72222
0.0,0.0,0.0,0.79896,0.72222
0.0,0.0,0.0,0.79896,0.72222
0.0,0.0,0.0,0.79896,0.72222
0.0,0.0,0.0,0.79896,0.72222
0.0,0.0,0.0,0.79896,0.72222
0.0,0.0,0.0,0.79896,0.72222
0.0,0.0,0.0,0.79896,0.72222
0.0,0.0,0.0,0.79896,0.7213
0.0,0.0,0.0,0.79896,0.7213
0.0,0.0,0.0,0.79896,0.7213
0.0,0.0,0.0,0.79844,0.71759
0.0,0.0,0.0,0.79844,0.71759
0.0,0.0,0.0,0.79792,0.71574
0.0,0.0,0.0,0.79792,0.71574
0.0,0.0,0.0,0.7974,0.71389
0.0,0.0,0.0,0.7974,0.71389
0.0,0.0,0.0,0.7974,0.71389
0.0,0.0,0.0,0.79688,0.71296
0.0,0.0,0.0,0.79688,0.71296
0.0,0.0,0.0,0.79688,0.71296
0.0,0.0,0.0,0.79688,0.71296
0.0,0.0,0.0,0.79688,0.71204
0.0,0.0,0.0,0.79688,0.71204
0.0,0.0,0.0,0.79583,0.71111
0.0,0.0,0.0,0.79583,0.71111
0.0,0.0,0.0,0.79583,0.71019
0.0,0.0,0.0,0.79583,0.71019
0.0,0.0,0.0,0.79531,0.71019
0.0,0.0,0.0,0.79531,0.71019
0.0,0.0,0.0,0.79531,0.71019
0.0,0.0,0.0,0.79375,0.70833
0.0,0.0,0.0,0.79375,0.70833
0.0,0.0,0.0,0.78906,0.70833
0.0,0.0,0.0,0.78906,0.70833
0.0,0.0,0.0,0.77969,0.70833
0.0,0.0,0.0,0.77969,0.70833
0.0,0.0,0.0,0.77969,0.70833
0.0,0.0,0.0,0.77188,0.70741
0.0,0.0,0.0,0.77188,0.70741
0.0,0.0,0.0,0.76771,0.70833
0.0,0.0,0.0,0.76771,0.70833
0.0,0.0,0.0,0.76615,0.70833
0.0,0.0,0.0,0.76615,0.70833
0.0,0.0,0.0,0.76615,0.70833
0.0,0.0,0.0,0.76458,0.70926
0.0,0.0,0.0,0.76458,0.70926
0.0,0.0,0.0,0.76354,0.70926
0.0,0.0,0.0,0.76354,0.70926
0.0,0.0,0.0,0.76198,0.70926
0.0,0.0,0.0,0.76198,0.70926
0.0,0.0,0.0,0.7599,0.70741
0.0,0.0,0.0,0.7599,0.70741
0.0,0.0,0.0,0.75781,0.70648
0.0,0.0,0.0,0.75781,0.70648
0.0,0.0,0.0,0.75781,0.70648
0.0,0.0,0.0,0.75521,0.70648
0.0,0.0,0.0,0.75521,0.70648
0.0,0.0,0.0,0.75365,0.70648
0.0,0.0,0.0,0.75365,0.70648
0.0,0.0,0.0,0.75208,0.70648
0.0,0.0,0.0,0.75208,0.70648
0.0,0.0,0.0,0.75156,0.70648
0.0,0.0,0.0,0.75156,0.70648
0.0,0.0,0.0,0.75156,0.70648
0.0,0.0,0.0,0.75052,0.70648
0.0,0.0,0.0,0.75052,0.70648
0.0,0.0,0.0,0.75052,0.70648
0.0,0.0,0.0,0.75052,0.70648
0.0,0.0,0.0,0.75,0.70648
0.0,0.0,0.0,0.75,0.70648
0.0,0.0,0.0,0.75,0.70648
0.0,0.0,0.0,0.75,0.70648
0.0,0.0,0.0,0.74948,0.70648
0.0,0.0,0.0,0.74948,0.70648
0.0,0.0,0.0,0.74948,0.70648
0.0,0.0,0.0,0.74948,0.70648
0.0,0.0,0.0,0.74948,0.70648
0.0,0.0,0.0,0.74948,0.70648
0.0,0.0,0.0,0.74948,0.70648
0.0,0.0,0.0,0.74792,0.70741
0.0,0.0,0.0,0.74792,0.70741
0.0,0.0,0.0,0.74687,0.71111
0.0,0.0,0.0,0.74687,0.71111
0.0,0.0,0.0,0.74687,0.71111
0.0,0.0,0.0,0.74635,0.71667
0.0,0.0,0.0,0.74635,0.71667
0.0,0.0,0.0,0.74635,0.72315
0.0,0.0,0.0,0.74635,0.72315
0.0,0.0,0.0,0.74635,0.7287
0.0,0.0,0.0,0.74635,0.7287
0.0,0.0,0.0,0.74635,0.7287
0.0,0.0,0.0,0.74635,0.73148
0.0,0.0,0.0,0.74635,0.73148
0.0,0.0,0.0,0.7474,0.73241
0.0,0.0,0.0,0.7474,0.73241
0.0,0.0,0.0,0.74792,0.73426
0.0,0.0,0.0,0.74792,0.73426
0.0,0.0,0.0,0.74948,0.73796
0.0,0.0,0.0,0.74948,0.73796
0.0,0.0,0.0,0.75104,0.74352
0.0,0.0,0.0,0.75104,0.74352
0.0,0.0,0.0,0.75104,0.74352
0.0,0.0,0.0,0.75208,0.74907
0.0,0.0,0.0,0.75208,0.74907
0.0,0.0,0.0,0.75313,0.7537
0.0,0.0,0.0,0.75313,0.7537
0.0,0.0,0.0,0.75365,0.75556
0.0,0.0,0.0,0.75365,0.75556
0.0,0.0,0.0,0.75365,0.75741
0.0,0.0,0.0,0.75365,0.75741
0.0,0.0,0.0,0.75365,0.75741
0.0,0.0,0.0,0.75365,0.75926
0.0,0.0,0.0,0.75365,0.75926
0.0,0.0,0.0,0.75417,0.76111
0.0,0.0,0.0,0.75417,0.76111
0.0,0.0,0.0,0.75417,0.76204
0.0,0.0,0.0,0.75417,0.76204
0.0,0.0,0.0,0.75417,0.76204
0.0,0.0,0.0,0.75417,0.76296
0.0,0.0,0.0,0.75469,0.76481
0.0,0.0,0.0,0.75469,0.76481
0.0,0.0,0.0,0.75469,0.76481
0.0,0.0,0.0,0.75521,0.76667
0.0,0.0,0.0,0.75521,0.76667
0.0,0.0,0.0,0.75573,0.76852
0.0,0.0,0.0,0.75573,0.76852
0.0,0.0,0.0,0.75625,0.76944
0.0,0.0,0.0,0.75625,0.76944
0.0,0.0,0.0,0.75625,0.76944
0.0,0.0,0.0,0.75625,0.76944
0.0,0.0,0.0,0.75677,0.76944
0.0,0.0,0.0,0.75677,0.76944
0.0,0.0,0.0,0.75677,0.76944
0.0,0.0,0.0,0.75781,0.76944
0.0,0.0,0.0,0.75781,0.76944
0.0,0.0,0.0,0.75833,0.76944
0.0,0.0,0.0,0.75833,0.76944
0.0,0.0,0.0,0.75833,0.76944
0.0,0.0,0.0,0.75833,0.76944
0.0,0.0,0.0,0.75885,0.76852
0.0,0.0,0.0,0.75885,0.76852
0.0,0.0,0.0,0.75885,0.76852
0.0,0.0,0.0,0.75885,0.76852
0.0,0.0,0.0,0.75885,0.76852
0.0,0.0,0.0,0.75885,0.76852
0.0,0.0,0.0,0.75885,0.76852
0.0,0.0,0.0,0.75885,0.76852
0.0,0.0,0.0,0.75885,0.76852
0.0,0.0,0.0,0.75885,0.76852
0.0,0.0,0.0,0.75885,0.76852
0.0,0.0,0.0,0.75885,0.76852
0.0,0.0,0.0,0.75885,0.76852
0.46581,1.21822,0.0,0.75885,0.76852
0.45935,1.2268,0.0,0.75885,0.76852
0.45792,1.22906,0.0,0.75885,0.76852
0.45792,1.22906,1.0,0.75885,0.76852
0.45792,1.22906,1.0,0.75937,0.76759
0.45792,1.22906,1.0,0.75937,0.76759
0.45398,1.23448,0.0,0.75937,0.76759
0.45398,1.23448,0.0,0.75937,0.76759
0.45398,1.23448,0.0,0.75937,0.76759
0.0,0.0,0.0,0.7599,0.76759
0.0,0.0,0.0,0.7599,0.76759
0.0,0.0,0.0,0.7599,0.76759
0.0,0.0,0.0,0.7599,0.76759
0.0,0.0,0.0,0.76042,0.76759
0.0,0.0,0.0,0.76042,0.76759
0.0,0.0,0.0,0.76042,0.76759
0.0,0.0,0.0,0.76042,0.76759
0.0,0.0,0.0,0.76042,0.76759
0.0,0.0,0.0,0.76042,0.76667
0.0,0.0,0.0,0.76042,0.76667
0.0,0.0,0.0,0.76146,0.76574
0.0,0.0,0.0,0.76146,0.76574
0.0,0.0,0.0,0.76354,0.76481
0.0,0.0,0.0,0.76354,0.76481
0.0,0.0,0.0,0.76823,0.76111
0.0,0.0,0.0,0.76823,0.76111
0.0,0.0,0.0,0.76823,0.76111
0.0,0.0,0.0,0.77396,0.75556
0.0,0.0,0.0,0.77396,0.75556
0.0,0.0,0.0,0.77708,0.75278
0.0,0.0,0.0,0.77708,0.75278
0.0,0.0,0.0,0.78125,0.74815
0.0,0.0,0.0,0.78125,0.74815
0.0,0.0,0.0,0.78125,0.74815
0.0,0.0,0.0,0.78542,0.74444
0.0,0.0,0.0,0.78542,0.74444
0.0,0.0,0.0,0.78802,0.74259
0.0,0.0,0.0,0.78802,0.74259
0.0,0.0,0.0,0.79115,0.73796
0.0,0.0,0.0,0.79115,0.73796
0.0,0.0,0.0,0.79375,0.73241
0.0,0.0,0.0,0.79375,0.73241
0.0,0.0,0.0,0.79583,0.72685
0.0,0.0,0.0,0.79583,0.72685
0.0,0.0,0.0,0.79844,0.71944
0.0,0.0,0.0,0.79844,0.71944
0.0,0.0,0.0,0.79844,0.71944
0.0,0.0,0.0,0.8,0.71296
0.0,0.0,0.0,0.8,0.71296
0.0,0.0,0.0,0.8,0.71296
0.0,0.0,0.0,0.80313,0.7037
0.0,0.0,0.0,0.80313,0.7037
0.0,0.0,0.0,0.80469,0.7
0.0,0.0,0.0,0.80469,0.7
0.0,0.0,0.0,0.80573,0.69537
0.0,0.0,0.0,0.80573,0.69537
0.0,0.0,0.0,0.80573,0.69537
0.0,0.0,0.0,0.80625,0.68889
0.0,0.0,0.0,0.80625,0.68889
0.0,0.0,0.0,0.80573,0.6787
0.0,0.0,0.0,0.80573,0.6787
0.0,0.0,0.0,0.80365,0.66944
0.0,0.0,0.0,0.80365,0.66944
0.0,0.0,0.0,0.80365,0.66944
0.0,0.0,0.0,0.80052,0.65926
0.0,0.0,0.0,0.79844,0.65278
0.0,0.0,0.0,0.79844,0.65278
0.0,0.0,0.0,0.79844,0.65278
0.0,0.0,0.0,0.79583,0.64815
0.0,0.0,0.0,0.79583,0.64815
0.21285,0.58612,0.0,0.79271,0.64444
0.28411,0.78189,0.0,0.79271,0.64444
0.43149,1.17241,0.0,0.78854,0.64259
0.43675,1.1925,0.0,0.78854,0.64259
0.43866,1.19945,0.0,0.78854,0.64259
0.439,1.20263,1.0,0.78333,0.64259
0.43665,1.209,1.0,0.78333,0.64259
0.43517,1.21324,1.0,0.7776,0.64352
0.43676,1.21618,1.0,0.7776,0.64352
0.43727,1.21436,1.0,0.77448,0.6463
0.43766,1.21287,1.0,0.77448,0.6463
0.43736,1.2115,1.0,0.77135,0.64815
0.43717,1.20951,1.0,0.77135,0.64815
0.43696,1.20785,1.0,0.77135,0.64815
0.43706,1.20733,1.0,0.76615,0.6537
0.43637,1.20639,1.0,0.76615,0.6537
0.43583,1.20561,1.0,0.76615,0.6537
0.43413,1.20637,1.0,0.76146,0.66019
0.43482,1.20632,1.0,0.76146,0.66019
0.43542,1.20628,1.0,0.7599,0.66389
0.43517,1.20542,1.0,0.7599,0.66389
0.4351,1.20494,1.0,0.75833,0.66759
0.43504,1.20449,1.0,0.75833,0.66759
0.4354,1.20536,1.0,0.75833,0.66759
0.43598,1.20559,1.0,0.75677,0.67315
0.43648,1.20578,1.0,0.75677,0.67315
0.43643,1.2053,1.0,0.75625,0.67778
0.43577,1.20587,1.0,0.75625,0.67778
0.43516,1.20639,1.0,0.75625,0.68148
0.43493,1.20721,1.0,0.75625,0.68148
0.43437,1.20741,1.0,0.75625,0.68148
0.43385,1.2076,1.0,0.75625,0.68426
0.43363,1.20788,1.0,0.75625,0.68426
0.43374,1.20797,1.0,0.75625,0.68426
0.43386,1.20805,1.0,0.75677,0.68889
0.43332,1.20856,1.0,0.75677,0.68889
0.43335,1.20879,1.0,0.75833,0.69352
0.43337,1.20901,1.0,0.75833,0.69352
0.4335,1.20878,1.0,0.76094,0.69815
0.43296,1.20882,1.0,0.76094,0.69815
0.43244,1.20885,1.0,0.76094,0.69815
0.43245,1.20852,1.0,0.76094,0.69815
0.43233,1.20826,1.0,0.76979,0.70556
0.43222,1.20802,1.0,0.76979,0.70556
0.43174,1.20873,1.0,0.775,0.70833
0.43248,1.20871,1.0,0.775,0.70833
0.43318,1.2087,1.0,0.775,0.70833
0.4376,1.21003,1.0,0.78438,0.71204
0.44148,1.21096,1.0,0.78438,0.71204
0.48061,1.22044,0.0,0.78438,0.71204
0.54632,1.24217,0.0,0.7901,0.71481
0.56836,1.24587,0.0,0.7901,0.71481
0.61223,1.25664,0.0,0.79479,0.71667
0.6098,1.26066,0.0,0.79479,0.71667
0.61439,1.25101,0.0,0.80208,0.71852
0.61705,1.24619,1.0,0.80208,0.71852
0.61726,1.25361,1.0,0.81615,0.72315
0.61703,1.2537,1.0,0.81615,0.72315
0.61686,1.25377,1.0,0.82344,0.725
0.61571,1.2574,1.0,0.82344,0.725
0.61627,1.25774,1.0,0.83073,0.725
0.61671,1.25801,1.0,0.83073,0.725
0.6166,1.25767,1.0,0.83073,0.725
0.6146,1.25875,1.0,0.83594,0.725
0.61291,1.25966,1.0,0.83594,0.725
0.6102,1.25873,1.0,0.84219,0.725
0.61053,1.25676,1.0,0.84219,0.725
0.61082,1.25504,1.0,0.84896,0.72315
0.61011,1.25603,1.0,0.84896,0.72315
0.60842,1.25558,1.0,0.84896,0.72315
0.60691,1.25516,1.0,0.85625,0.71944
0.6064,1.25407,1.0,0.85625,0.71944
0.60592,1.2544,1.0,0.86302,0.71481
0.60548,1.25469,1.0,0.86302,0.71481
0.60449,1.25507,1.0,0.86667,0.71111
0.60377,1.25536,1.0,0.86667,0.71111
0.60312,1.25563,1.0,0.86667,0.71111
0.60301,1.25618,1.0,0.87083,0.70463
0.605,1.25529,1.0,0.87396,0.69907
0.60684,1.25446,1.0,0.87396,0.69907
0.60706,1.25406,1.0,0.87396,0.69907
0.60776,1.25439,1.0,0.87552,0.69259
0.60841,1.2547,1.0,0.87552,0.69259
0.60947,1.25412,1.0,0.87552,0.68519
0.60994,1.25418,1.0,0.87552,0.68519
0.61039,1.25424,1.0,0.87552,0.67963
0.61054,1.25355,1.0,0.87552,0.67963
0.61083,1.25444,1.0,0.8724,0.66944
0.61115,1.25529,1.0,0.8724,0.66944
0.61139,1.25562,1.0,0.8724,0.66944
0.61169,1.25536,1.0,0.86198,0.65741
0.61197,1.25511,1.0,0.86198,0.65741
0.61191,1.25588,1.0,0.85469,0.65093
0.61208,1.25565,1.0,0.85469,0.65093
0.6122,1.25542,1.0,0.84792,0.64815
0.61214,1.25508,1.0,0.84792,0.64815
0.6123,1.25532,1.0,0.84792,0.64815
0.61245,1.25555,1.0,0.84479,0.64722
0.61276,1.25539,1.0,0.84375,0.64722
0.6129,1.25496,1.0,0.84375,0.64722
0.61305,1.2545,1.0,0.84375,0.64722
0.61307,1.25361,1.0,0.84323,0.64722
0.6132,1.25434,1.0,0.84323,0.64722
0.6133,1.25506,1.0,0.84323,0.64722
0.61332,1.25443,1.0,0.84323,0.64722
0.61328,1.25393,1.0,0.84323,0.64722
0.61324,1.25344,1.0,0.84323,0.64722
0.61379,1.25288,1.0,0.84271,0.64722
0.61392,1.2522,1.0,0.84271,0.64722
0.6141,1.25152,1.0,0.84271,0.64722
0.61168,1.2516,1.0,0.84219,0.64815
0.60929,1.2516,1.0,0.84219,0.64815
0.6069,1.2516,1.0,0.84219,0.64815
0.57506,1.24968,0.0,0.84167,0.64907
0.52385,1.24895,0.0,0.84167,0.64907
0.50677,1.24864,0.0,0.84167,0.64907
0.46829,1.24158,0.0,0.84167,0.64907
0.44585,1.23656,0.0,0.84167,0.64907
0.43834,1.23499,0.0,0.84167,0.64907
0.44565,1.23119,1.0,0.84167,0.64907
0.44229,1.22799,1.0,0.84167,0.64907
0.44006,1.22579,1.0,0.84167,0.64907
0.44393,1.22644,1.0,0.84167,0.64907
0.44563,1.22476,1.0,0.84167,0.64907
0.44694,1.22344,1.0,0.84167,0.64907
0.44701,1.22193,1.0,0.84167,0.64907
0.44674,1.2219,1.0,0.84167,0.64907
0.44654,1.22188,1.0,0.84167,0.64907
0.44673,1.22083,1.0,0.84167,0.64907
0.44623,1.22114,1.0,0.84167,0.64907
0.4458,1.22141,1.0,0.84167,0.64907
0.44473,1.22065,1.0,0.84167,0.64907
0.44418,1.21981,1.0,0.84167,0.64907
0.4437,1.21906,1.0,0.84167,0.64907
0.44549,1.21865,1.0,0.84167,0.64907
0.44533,1.21859,1.0,0.84167,0.64907
0.44518,1.21854,1.0,0.84167,0.64907
0.44491,1.21825,1.0,0.84167,0.64907
0.44575,1.21841,1.0,0.84167,0.64907
0.44654,1.21854,1.0,0.84167,0.64907
0.44627,1.21846,1.0,0.84167,0.64907
0.44602,1.21829,1.0,0.84167,0.64907
0.44578,1.21814,1.0,0.84167,0.64907
0.44563,1.21823,1.0,0.84167,0.64907
0.44552,1.21746,1.0,0.84167,0.64907
0.44543,1.21671,1.0,0.84167,0.64907
0.44554,1.21679,1.0,0.84167,0.64907
0.44552,1.21688,1.0,0.84167,0.64907
0.44548,1.21698,1.0,0.84167,0.64907
0.4458,1.21703,1.0,0.84167,0.64907
0.4461,1.21714,1.0,0.84167,0.64907
0.44638,1.21724,1.0,0.84167,0.64907
0.44663,1.21714,1.0,0.84167,0.64907
0.44666,1.21782,1.0,0.84167,0.64907
0.44668,1.21847,1.0,0.84167,0.64907
0.4469,1.21839,1.0,0.84167,0.64907
0.44718,1.21838,1.0,0.84167,0.64907
0.44745,1.21837,1.0,0.84167,0.64907
0.44767,1.21813,1.0,0.84167,0.64907
0.4477,1.2184,1.0,0.84167,0.64907
0.44773,1.21865,1.0,0.84167,0.64907
0.44792,1.21932,1.0,0.84167,0.64907
0.44823,1.21924,1.0,0.84167,0.64907
0.44852,1.21917,1.0,0.84167,0.64907
0.44802,1.21846,1.0,0.84167,0.64907
0.44873,1.21871,1.0,0.84167,0.64907
0.44944,1.21894,1.0,0.84167,0.64907
0.44901,1.21868,1.0,0.84167,0.64907
0.4495,1.21856,1.0,0.84167,0.64907
0.44998,1.21846,1.0,0.84167,0.64907
0.44972,1.2183,1.0,0.84167,0.64907
0.44986,1.2184,1.0,0.84167,0.64907
0.45,1.2185,1.0,0.84167,0.64907
0.44996,1.21872,1.0,0.84167,0.64907
0.44998,1.21827,1.0,0.84167,0.64907
0.44999,1.21782,1.0,0.84167,0.64907
0.45003,1.21757,1.0,0.84167,0.64907
0.45008,1.21751,1.0,0.84167,0.64907
0.45012,1.21744,1.0,0.84167,0.64907
0.4505,1.21775,1.0,0.84167,0.64907
0.4511,1.21765,1.0,0.84167,0.64907
0.4517,1.21755,1.0,0.84167,0.64907
0.4511,1.21783,1.0,0.84167,0.64907
0.45128,1.21779,1.0,0.84167,0.64907
0.45147,1.21775,1.0,0.84167,0.64907
0.45134,1.21769,1.0,0.84167,0.64907
0.45099,1.21783,1.0,0.84167,0.64907
0.45062,1.21798,1.0,0.84167,0.64907
0.4511,1.21792,1.0,0.84167,0.64907
0.45124,1.21763,1.0,0.84167,0.64907
0.45139,1.21734,1.0,0.84167,0.64907
0.45466,1.2172,1.0,0.84167,0.64907
0.45799,1.21836,1.0,0.84167,0.64907
0.48646,1.2211,0.0,0.84167,0.64907
0.53926,1.23636,0.0,0.84167,0.64907
0.55852,1.24055,0.0,0.84167,0.64907
0.59548,1.24998,0.0,0.84167,0.64907
0.59188,1.24714,0.0,0.84167,0.64907
0.60217,1.23942,0.0,0.84167,0.64907
0.60725,1.23549,1.0,0.84167,0.64907
0.60438,1.23865,1.0,0.84167,0.64907
0.59872,1.23831,1.0,0.84167,0.64907
0.59452,1.2381,1.0,0.84167,0.64907
0.59194,1.23987,1.0,0.84167,0.64907
0.59169,1.23981,1.0,0.84167,0.64907
0.59148,1.23972,1.0,0.84167,0.64907
0.59063,1.23985,1.0,0.84167,0.64907
0.59071,1.23959,1.0,0.84167,0.64907
0.59099,1.23938,1.0,0.84167,0.64907
0.59325,1.24034,1.0,0.84167,0.64907
0.59459,1.24211,1.0,0.84167,0.64907
0.59576,1.24366,1.0,0.84167,0.64907
0.59905,1.24464,1.0,0.84167,0.64907
0.60035,1.24593,1.0,0.84167,0.64907
0.60143,1.24706,1.0,0.84167,0.64907
0.6018,1.24675,1.0,0.84167,0.64907
0.60345,1.24574,1.0,0.84167,0.64907
0.60503,1.24482,1.0,0.84167,0.64907
0.60603,1.24516,1.0,0.84167,0.64907
0.60654,1.24451,1.0,0.84167,0.64907
0.607,1.24391,1.0,0.84167,0.64907
0.60741,1.24341,1.0,0.84167,0.64907
0.60852,1.24393,1.0,0.84167,0.64907
0.60949,1.24441,1.0,0.84167,0.64907
0.60967,1.24361,1.0,0.84167,0.64907
0.61019,1.24316,1.0,0.84167,0.64907
0.61068,1.24274,1.0,0.84167,0.64907
0.61094,1.24264,1.0,0.84167,0.64907
0.61155,1.24194,1.0,0.84167,0.64907
0.61213,1.24127,1.0,0.84167,0.64907
0.61245,1.24058,1.0,0.84167,0.64907
0.61258,1.24011,1.0,0.84167,0.64907
0.61275,1.23966,1.0,0.84167,0.64907
0.60874,1.2383,1.0,0.84167,0.64907
0.60355,1.23656,1.0,0.84167,0.64907
0.57323,1.21274,0.0,0.84167,0.64907
0.5002,1.15803,0.0,0.84167,0.64907
0.46588,1.12912,0.0,0.84167,0.64907
0.40772,1.08274,0.0,0.84167,0.64907
0.40872,1.06271,0.0,0.84167,0.64907
0.40716,1.04894,0.0,0.84167,0.64907
0.40624,1.04188,1.0,0.84167,0.64907
0.4023,1.03378,1.0,0.84167,0.64907
0.40267,1.03034,1.0,0.84167,0.64907
0.40305,1.02803,1.0,0.84167,0.64907
0.40323,1.02579,1.0,0.84167,0.64907
0.40149,1.02094,1.0,0.84167,0.64907
0.40001,1.01683,1.0,0.84167,0.64907
0.3976,1.01295,1.0,0.84167,0.64907
0.39638,1.01131,1.0,0.84167,0.64907
0.39536,1.01001,1.0,0.84167,0.64907
0.39318,1.00957,1.0,0.84167,0.64907
0.39156,1.0077,1.0,0.84167,0.64907
0.39018,1.00615,1.0,0.84167,0.64907
0.38901,1.00448,1.0,0.84167,0.64907
0.38816,1.00277,1.0,0.84167,0.64907
0.38735,1.0011,1.0,0.84167,0.64907
0.38623,1.00113,1.0,0.84167,0.64907
0.38677,1.00077,1.0,0.84167,0.64907
0.38725,1.00044,1.0,0.84167,0.64907
0.38712,1.00004,1.0,0.84167,0.64907
0.38667,0.99895,1.0,0.84167,0.64907
0.38625,0.99799,1.0,0.84167,0.64907
0.38612,0.99691,1.0,0.84167,0.64907
0.38668,0.99516,1.0,0.84167,0.64907
0.38722,0.99358,1.0,0.84167,0.64907
0.38747,0.99309,1.0,0.84167,0.64907
0.3873,0.99142,1.0,0.84167,0.64907
0.38711,0.98978,1.0,0.84167,0.64907
0.38739,0.98811,1.0,0.84167,0.64907
0.38772,0.96144,0.0,0.84167,0.64907
0.38298,0.94765,0.0,0.84167,0.64907
0.38719,0.95843,0.0,0.84167,0.64907
0.38586,0.96736,1.0,0.84167,0.64907
0.38507,0.97272,1.0,0.84167,0.64907
